set,clock,dbm,RSSI,attack
997,13121.27,17,41,0
997,13122.42,20,36,0
997,13123.89,22,33,0
997,13125.35,23,34,0
997,13126.42,24,36,0
998,13128.07,14,39,0
998,13129.29,17,43,0
998,13130.38,20,36,0
998,13131.55,22,32,0
998,13133.22,23,34,0
998,13135.91,24,35,0
999,13137.39,14,44,0
999,13138.48,17,43,0
999,13139.66,20,36,0
999,13140.86,22,33,0
999,13143.61,23,34,0
999,13144.82,24,33,0
1000,13147.35,14,37,0
1000,13149.69,17,42,0
1000,13150.75,20,36,0
1000,13151.79,22,33,0
1000,13154.42,23,34,0
1000,13157.07,24,33,0
1001,13158.49,14,43,0
1001,13160.44,17,42,0
1001,13163.03,20,33,0
1001,13165.48,22,33,0
1001,13168.41,23,37,0
1001,13170.19,24,34,0
1002,13172.48,14,37,0
1002,13173.52,17,43,0
1002,13175.26,20,36,0
1002,13177.98,22,33,0
1002,13180.25,23,34,0
1002,13182.55,24,35,0
1003,13185.22,14,40,0
1003,13188.2,17,41,0
1003,13189.7,20,36,0
1003,13191.72,22,33,0
1003,13194.18,23,35,0
1003,13196.6,24,32,0
1004,13199.33,14,34,0
1004,13201.22,17,41,0
1004,13203.05,20,36,0
1004,13205.03,22,34,0
1004,13206.61,23,34,0
1004,13208.03,24,34,0
1005,13209.26,14,40,0
1005,13212.23,17,43,0
1005,13214.86,20,36,0
1005,13216.85,22,33,0
1005,13218.6,23,36,0
1005,13220.57,24,36,0
1006,13223.12,14,46,0
1006,13224.97,17,44,0
1006,13227.19,20,37,0
1006,13228.47,22,32,0
1006,13230.22,23,36,0
1006,13231.31,24,34,0
1007,13232.8,14,39,0
1007,13234.72,17,41,0
1007,13235.95,20,35,0
1007,13237.14,22,33,0
1007,13239.22,23,34,0
1007,13240.37,24,33,0
1008,13242.98,14,37,0
1008,13245.35,17,43,0
1008,13247.09,20,36,0
1008,13249.84,22,33,0
1008,13251.89,23,37,0
1008,13254.01,24,32,0
1009,13256.48,14,37,0
1009,13258.35,17,42,0
1009,13260.35,20,36,0
1009,13262.28,22,34,0
1009,13265.01,23,36,0
1009,13266.53,24,32,0
1010,13267.85,14,43,0
1010,13269.96,17,40,0
1010,13272.85,20,46,0
1010,13275.37,22,33,0
1010,13276.51,23,36,0
1010,13278.31,24,36,0
1011,13279.6,14,43,0
1011,13282.55,17,39,0
1011,13285.3,20,34,0
1011,13287.64,22,33,0
1011,13290.3,23,32,0
1011,13293.21,24,33,0
1012,13294.8,14,34,0
1012,13295.82,17,40,0
1012,13297.98,20,34,0
1012,13300.63,22,34,0
1012,13303.52,23,34,0
1012,13305.34,24,33,0
1013,13306.66,14,36,0
1013,13307.91,17,44,0
1013,13309.57,20,34,0
1013,13310.99,22,34,0
1013,13313.74,23,34,0
1013,13315.79,24,32,0
1014,13318.59,14,37,0
1014,13320.97,17,38,0
1014,13323.93,20,34,0
1014,13326.39,22,38,0
1014,13329,23,36,0
1014,13330.95,24,32,0
1015,13333.73,14,37,0
1015,13335.03,17,40,0
1015,13336.47,20,34,0
1015,13337.65,22,33,0
1015,13339.64,23,33,0
1015,13341.8,24,34,0
1016,13342.81,14,45,0
1016,13343.88,17,42,0
1016,13345.35,20,34,0
1016,13347.01,22,34,0
1016,13349.23,23,35,0
1016,13351.55,24,35,0
1017,13352.84,14,49,0
1017,13354.76,17,44,0
1017,13357.51,20,34,0
1017,13359.04,22,33,0
1017,13360.65,23,35,0
1017,13362.75,24,33,0
1018,13365.3,14,45,0
1018,13366.6,17,43,0
1018,13368.92,20,34,0
1018,13370.08,22,32,0
1018,13372.79,23,35,0
1018,13374.18,24,34,0
1019,13376.37,14,37,0
1019,13377.96,17,38,0
1019,13380.35,20,34,0
1019,13383.03,22,33,0
1019,13385.81,23,34,0
1019,13388.69,24,34,0
1020,13391.65,14,40,0
1020,13393.85,17,43,0
1020,13396.18,20,34,0
1020,13398.72,22,34,0
1020,13400.54,23,36,0
1020,13401.88,24,34,0
1021,13403.26,14,43,0
1021,13404.85,17,40,0
1021,13407.31,20,34,0
1021,13410.29,22,32,0
1021,13411.7,23,34,0
1021,13413.37,24,34,0
1022,13414.49,14,45,0
1022,13415.63,17,41,0
1022,13416.69,20,34,0
1022,13417.72,22,33,0
1022,13419.06,23,33,0
1022,13421.77,24,33,0
1023,13424.34,14,34,0
1023,13426.03,17,43,0
1023,13428.62,20,34,0
1023,13431.15,22,33,0
1023,13432.24,23,46,0
1023,13433.98,24,36,0
1024,13436.68,14,39,0
1024,13437.73,17,41,0
1024,13439,20,34,0
1024,13440.02,22,32,0
1024,13442.65,23,34,0
1024,13445.41,24,33,0
1025,13448.19,14,40,0
1025,13451,17,38,0
1025,13453.11,20,34,0
1025,13455.94,22,33,0
1025,13458.69,23,36,0
1025,13460.77,24,33,0
1026,13462.3,14,40,0
1026,13463.43,17,39,0
1026,13464.54,20,34,0
1026,13467.26,22,32,0
1026,13469.31,23,36,0
1026,13471.04,24,38,0
1027,13473.84,14,46,0
1027,13475.77,17,41,0
1027,13478.28,20,34,0
1027,13479.46,22,32,0
1027,13480.62,23,35,0
1027,13481.8,24,33,0
1028,13484.28,14,36,0
1028,13486.53,17,41,0
1028,13489.48,20,34,0
1028,13491.73,22,33,0
1028,13493.24,23,36,0
1028,13495.93,24,34,0
1029,13497.82,14,35,0
1029,13499.95,17,40,0
1029,13501.55,20,34,0
1029,13502.7,22,33,0
1029,13504.47,23,34,0
1029,13506.14,24,37,0
1030,13507.36,14,39,0
1030,13509.4,17,42,0
1030,13510.94,20,34,0
1030,13513.01,22,45,0
1030,13515.01,23,35,0
1030,13516.96,24,35,0
1031,13518.18,14,37,0
1031,13520.57,17,41,0
1031,13522.32,20,34,0
1031,13524.74,22,33,0
1031,13526.16,23,35,0
1031,13528.76,24,37,0
1032,13531.25,14,42,0
1032,13533.26,17,39,0
1032,13535.33,20,35,0
1032,13537.8,22,33,0
1032,13539.82,23,37,0
1032,13541.66,24,34,0
1033,13543.37,14,40,0
1033,13546.19,17,41,0
1033,13548.65,20,34,0
1033,13550.68,22,32,0
1033,13552.01,23,32,0
1033,13553.5,24,33,0
1034,13556.13,14,37,0
1034,13558.88,17,39,0
1034,13561.01,20,34,0
1034,13562.15,22,33,0
1034,13564.47,23,35,0
1034,13567.08,24,33,0
1035,13569.17,14,43,0
1035,13570.75,17,38,0
1035,13573.28,20,37,0
1035,13575.23,22,33,0
1035,13576.7,23,33,0
1035,13579,24,34,0
1036,13580.69,14,43,0
1036,13583.64,17,39,0
1036,13586.47,20,34,0
1036,13589.3,22,33,0
1036,13591.98,23,36,0
1036,13593.01,24,32,0
1037,13594.65,14,39,0
1037,13596.57,17,41,0
1037,13597.99,20,33,0
1037,13600.87,22,33,0
1037,13602.97,23,34,0
1037,13604.62,24,33,0
1038,13606.96,14,39,0
1038,13608.18,17,43,0
1038,13610.44,20,33,0
1038,13613.35,22,33,0
1038,13614.97,23,35,0
1038,13616.02,24,35,0
1039,13617.2,14,39,0
1039,13619.55,17,43,0
1039,13620.95,20,34,0
1039,13623.08,22,33,0
1039,13625.06,23,35,0
1039,13626.29,24,35,0
1040,13628.15,14,35,0
1040,13629.95,17,39,0
1040,13632.73,20,35,0
1040,13634.68,22,33,0
1040,13635.72,23,33,0
1040,13638.62,24,33,0
1041,13640.32,14,41,0
1041,13642,17,41,0
1041,13644.64,20,34,0
1041,13647.6,22,32,0
1041,13650.16,23,34,0
1041,13651.26,24,34,0
1042,13653.9,14,39,0
1042,13655.19,17,42,0
1042,13656.89,20,34,0
1042,13659.25,22,33,0
1042,13661.24,23,36,0
1042,13663.46,24,32,0
1043,13664.64,14,46,0
1043,13666.59,17,43,0
1043,13668.83,20,34,0
1043,13670.04,22,33,0
1043,13672,23,33,0
1043,13673.67,24,34,0
1044,13675.01,14,41,0
1044,13676.45,17,37,0
1044,13678.74,20,36,0
1044,13680.01,22,33,0
1044,13682.91,23,36,0
1044,13684.7,24,34,0
1045,13686.4,14,41,0
1045,13688.59,17,40,0
1045,13690.92,20,34,0
1045,13692.68,22,33,0
1045,13694.99,23,35,0
1045,13696.35,24,36,0
1046,13699.22,14,41,0
1046,13700.92,17,38,0
1046,13702.09,20,35,0
1046,13704.53,22,33,0
1046,13706.85,23,34,0
1046,13708.38,24,33,0
1047,13711.28,14,41,0
1047,13713.43,17,40,0
1047,13715.96,20,37,0
1047,13717.77,22,33,0
1047,13720.52,23,35,0
1047,13722.72,24,38,0
1048,13724.78,14,44,0
1048,13725.97,17,39,0
1048,13727.68,20,36,0
1048,13729.78,22,33,0
1048,13731.44,23,33,0
1048,13734.35,24,35,0
1049,13736.38,14,42,0
1049,13737.92,17,40,0
1049,13740.8,20,34,0
1049,13742.53,22,33,0
1049,13744.22,23,34,0
1049,13745.28,24,36,0
1050,13748.05,14,45,0
1050,13749.72,17,41,0
1050,13751.7,20,36,0
1050,13752.99,22,33,0
1050,13754.37,23,34,0
1050,13755.84,24,32,0
1051,13757.38,14,38,0
1051,13758.77,17,40,0
1051,13761.36,20,38,0
1051,13764.16,22,33,0
1051,13766.05,23,34,0
1051,13768.86,24,33,0
1052,13771.8,14,44,0
1052,13773.86,17,41,0
1052,13775.97,20,34,0
1052,13778.2,22,33,0
1052,13780.06,23,36,0
1052,13781.96,24,33,0
1053,13784.46,14,40,0
1053,13786.55,17,43,0
1053,13789.04,20,37,0
1053,13791.81,22,33,0
1053,13794.07,23,36,0
1053,13796.73,24,33,0
1054,13799.2,14,42,0
1054,13801.21,17,42,0
1054,13802.56,20,33,0
1054,13804.12,22,33,0
1054,13806.74,23,33,0
1054,13809.65,24,35,0
1055,13811.97,14,38,0
1055,13813.07,17,41,0
1055,13814.09,20,33,0
1055,13815.58,22,33,0
1055,13816.91,23,35,0
1055,13818.87,24,36,0
1056,13821.33,14,41,0
1056,13822.65,17,39,0
1056,13824.8,20,34,0
1056,13826.74,22,32,0
1056,13827.95,23,33,0
1056,13829.66,24,34,0
1057,13831.94,14,41,0
1057,13834.2,17,42,0
1057,13836.95,20,33,0
1057,13838.26,22,33,0
1057,13841.04,23,36,0
1057,13842.29,24,34,0
1058,13845.24,14,45,0
1058,13846.95,17,40,0
1058,13848.6,20,35,0
1058,13849.8,22,35,0
1058,13852.34,23,35,0
1058,13853.41,24,35,0
1059,13855.3,14,41,0
1059,13857.04,17,40,0
1059,13859.69,20,33,0
1059,13861.86,22,34,0
1059,13863.23,23,34,0
1059,13865.64,24,35,0
1060,13866.96,14,44,0
1060,13869.01,17,39,0
1060,13871,20,33,0
1060,13872.71,22,34,0
1060,13874.22,23,34,0
1060,13875.78,24,36,0
1061,13878.41,14,47,0
1061,13880.89,17,41,0
1061,13883.76,20,34,0
1061,13886.74,22,34,0
1061,13888.27,23,35,0
1061,13890.91,24,34,0
1062,13893.88,14,41,0
1062,13896.39,17,40,0
1062,13898.46,20,32,0
1062,13900.72,22,36,0
1062,13903.61,23,35,0
1062,13906.12,24,34,0
1063,13908.76,14,43,0
1063,13909.89,17,41,0
1063,13911.05,20,35,0
1063,13913.41,22,32,0
1063,13916.11,23,36,0
1063,13918.7,24,34,0
1064,13921.05,14,43,0
1064,13922.37,17,42,0
1064,13925.08,20,34,0
1064,13926.94,22,32,0
1064,13928.67,23,36,0
1064,13930.98,24,35,0
1065,13932.07,14,41,0
1065,13934.14,17,41,0
1065,13936.77,20,34,0
1065,13939.11,22,36,0
1065,13940.63,23,32,0
1065,13941.87,24,33,0
1066,13943.16,14,45,0
1066,13944.82,17,41,0
1066,13946.36,20,47,0
1066,13949.26,22,35,0
1066,13951.31,23,34,0
1066,13953.67,24,34,0
1067,13955.9,14,39,0
1067,13957.08,17,41,0
1067,13959.99,20,34,0
1067,13961.07,22,31,0
1067,13963.18,23,33,0
1067,13965.2,24,35,0
1068,13967.66,14,39,0
1068,13969.65,17,42,0
1068,13971.14,20,34,0
1068,13972.74,22,34,0
1068,13975.49,23,32,0
1068,13977.55,24,34,0
1069,13979.55,14,40,0
1069,13982.09,17,41,0
1069,13983.77,20,34,0
1069,13985.54,22,32,0
1069,13986.7,23,33,0
1069,13988.03,24,35,0
1070,13990.71,14,44,0
1070,13992.4,17,44,0
1070,13995.13,20,34,0
1070,13997.6,22,35,0
1070,13998.74,23,34,0
1070,14000.72,24,34,0
1071,14002.19,14,42,0
1071,14004.65,17,44,0
1071,14007.3,20,34,0
1071,14009.03,22,34,0
1071,14011.87,23,34,0
1071,14014.34,24,34,0
1072,14016.71,14,44,0
1072,14018.09,17,43,0
1072,14019.56,20,34,0
1072,14022.3,22,37,0
1072,14024.64,23,33,0
1072,14027.13,24,35,0
1073,14029.87,14,41,0
1073,14030.95,17,41,0
1073,14032.17,20,32,0
1073,14034.92,22,33,0
1073,14037.42,23,35,0
1073,14040.27,24,34,0
1074,14041.96,14,44,0
1074,14044.85,17,45,0
1074,14046.37,20,33,0
1074,14048,22,34,0
1074,14050.8,23,34,0
1074,14052.06,24,33,0
1075,14053.31,14,40,0
1075,14055.67,17,41,0
1075,14058.04,20,33,0
1075,14059.22,22,33,0
1075,14061.51,23,33,0
1075,14062.57,24,36,0
1076,14063.94,14,40,0
1076,14066.41,17,38,0
1076,14067.75,20,33,0
1076,14070.45,22,33,0
1076,14072.8,23,33,0
1076,14075.41,24,33,0
1077,14077.01,14,42,0
1077,14078.62,17,44,0
1077,14081.6,20,33,0
1077,14082.95,22,32,0
1077,14085.69,23,35,0
1077,14087.61,24,35,0
1078,14089.67,14,45,0
1078,14091.31,17,44,0
1078,14094.06,20,33,0
1078,14096.68,22,33,0
1078,14098.77,23,37,0
1078,14101.59,24,33,0
1079,14104.18,14,38,0
1079,14106.1,17,43,0
1079,14107.56,20,34,0
1079,14109.61,22,38,0
1079,14111.03,23,32,0
1079,14113.27,24,34,0
1080,14114.77,14,40,0
1080,14116.5,17,42,0
1080,14118.87,20,34,0
1080,14120.73,22,35,0
1080,14123,23,36,0
1080,14124.82,24,33,0
1081,14126.34,14,42,0
1081,14128.96,17,41,0
1081,14130.08,20,34,0
1081,14132.78,22,34,0
1081,14135.68,23,34,0
1081,14137.59,24,33,0
1082,14140.15,14,45,0
1082,14141.35,17,41,0
1082,14144.33,20,34,0
1082,14147.29,22,36,0
1082,14149.86,23,36,0
1082,14151.38,24,34,0
1083,14152.45,14,43,0
1083,14154.55,17,42,0
1083,14156.6,20,33,0
1083,14159.1,22,31,0
1083,14161.99,23,35,0
1083,14163.43,24,32,0
1084,14166.37,14,41,0
1084,14167.63,17,42,0
1084,14169.58,20,34,0
1084,14171.36,22,31,0
1084,14172.95,23,35,0
1084,14174.75,24,34,0
1085,14176.11,14,42,0
1085,14177.24,17,43,0
1085,14178.3,20,33,0
1085,14180.54,22,30,0
1085,14181.79,23,36,0
1085,14184,24,33,0
1086,14185.15,14,43,0
1086,14186.62,17,38,0
1086,14188.06,20,33,0
1086,14189.46,22,35,0
1086,14190.73,23,34,0
1086,14192.07,24,32,0
1087,14193.8,14,42,0
1087,14196.49,17,43,0
1087,14198.58,20,34,0
1087,14200.47,22,32,0
1087,14203.45,23,35,0
1087,14205.63,24,33,0
1088,14208.43,14,38,0
1088,14210.76,17,45,0
1088,14212.97,20,34,0
1088,14214.18,22,31,0
1088,14215.31,23,34,0
1088,14218.25,24,32,0
1089,14220.5,14,41,0
1089,14222.03,17,41,0
1089,14223.18,20,33,0
1089,14225.52,22,32,0
1089,14228.45,23,35,0
1089,14230.55,24,32,0
1090,14231.86,14,43,0
1090,14234.4,17,41,0
1090,14236.02,20,33,0
1090,14238.69,22,34,0
1090,14240.68,23,34,0
1090,14243.66,24,35,0
1091,14244.92,14,38,0
1091,14246.9,17,40,0
1091,14248.5,20,34,0
1091,14250.6,22,34,0
1091,14252.46,23,34,0
1091,14253.92,24,33,0
1092,14256.85,14,45,0
1092,14258.95,17,40,0
1092,14260.49,20,34,0
1092,14261.9,22,34,0
1092,14264.04,23,34,0
1092,14265.1,24,34,0
1093,14266.21,14,40,0
1093,14267.36,17,42,0
1093,14270.27,20,34,0
1093,14272.26,22,34,0
1093,14274.84,23,34,0
1093,14276.77,24,32,0
1094,14279.37,14,38,0
1094,14280.81,17,42,0
1094,14282.96,20,34,0
1094,14285.79,22,33,0
1094,14288.18,23,34,0
1094,14290.35,24,33,0
1095,14293.23,14,43,0
1095,14295.31,17,43,0
1095,14298.24,20,33,0
1095,14300.81,22,33,0
1095,14303.7,23,41,0
1095,14304.8,24,34,0
1096,14306.34,14,38,0
1096,14308.29,17,39,0
1096,14309.68,20,34,0
1096,14311.04,22,34,0
1096,14313.93,23,34,0
1096,14316.01,24,33,0
1097,14317.19,14,40,0
1097,14318.91,17,41,0
1097,14321.37,20,33,0
1097,14323.75,22,32,0
1097,14326.45,23,35,0
1097,14327.97,24,33,0
1098,14329.51,14,45,0
1098,14330.65,17,40,0
1098,14332.45,20,33,0
1098,14335.35,22,33,0
1098,14337.11,23,33,0
1098,14339.28,24,35,0
1099,14340.63,14,42,0
1099,14343.1,17,42,0
1099,14345.92,20,33,0
1099,14348.57,22,32,0
1099,14351.28,23,34,0
1099,14352.96,24,35,0
1100,14354.06,14,41,0
1100,14356.26,17,42,0
1100,14358.9,20,33,0
1100,14360.93,22,34,0
1100,14363.7,23,33,0
1100,14366.22,24,33,0
1101,14367.24,14,42,0
1101,14368.71,17,42,0
1101,14371.67,20,33,0
1101,14374.06,22,36,0
1101,14375.55,23,33,0
1101,14376.58,24,40,0
1102,14378.98,14,39,0
1102,14381.88,17,38,0
1102,14383.87,20,33,0
1102,14385.53,22,35,0
1102,14387.46,23,35,0
1102,14389.76,24,33,0
1103,14392.7,14,45,0
1103,14395.5,17,39,0
1103,14397.72,20,33,0
1103,14399.92,22,35,0
1103,14401.34,23,35,0
1103,14402.84,24,34,0
1104,14404.89,14,44,0
1104,14406.92,17,40,0
1104,14408.66,20,33,0
1104,14410.8,22,37,0
1104,14412.44,23,33,0
1104,14413.58,24,34,0
1105,14415.46,14,43,0
1105,14417.71,17,39,0
1105,14419.31,20,34,0
1105,14420.76,22,35,0
1105,14421.79,23,34,0
1105,14424.24,24,33,0
1106,14427.2,14,42,0
1106,14430.15,17,43,0
1106,14432.62,20,33,0
1106,14433.68,22,33,0
1106,14435.9,23,36,0
1106,14437.46,24,33,0
1107,14438.92,14,37,0
1107,14440.94,17,42,0
1107,14442.55,20,33,0
1107,14445.06,22,37,0
1107,14447.1,23,37,0
1107,14449.29,24,33,0
1108,14451.93,14,44,0
1108,14453.18,17,42,0
1108,14454.96,20,33,0
1108,14456.52,22,33,0
1108,14458.21,23,34,0
1108,14459.93,24,35,0
1109,14462.58,14,45,0
1109,14463.97,17,43,0
1109,14466.5,20,33,0
1109,14469.38,22,35,0
1109,14470.66,23,34,0
1109,14471.67,24,34,0
1110,14473.79,14,47,0
1110,14476.47,17,41,0
1110,14479.31,20,34,0
1110,14481.14,22,33,0
1110,14482.82,23,33,0
1110,14484.93,24,32,0
1111,14486.51,14,40,0
1111,14488.88,17,41,0
1111,14491.81,20,34,0
1111,14494.49,22,39,0
1111,14495.49,23,35,0
1111,14498.31,24,32,0
1112,14500.52,14,37,0
1112,14503.18,17,44,0
1112,14505.03,20,33,0
1112,14507.56,22,35,0
1112,14510.18,23,35,0
1112,14511.72,24,33,0
1113,14513.53,14,39,0
1113,14515.64,17,45,0
1113,14518.47,20,34,0
1113,14519.97,22,32,0
1113,14521.93,23,37,0
1113,14524.6,24,35,0
1114,14526.9,14,44,0
1114,14528,17,44,0
1114,14530.7,20,34,0
1114,14532.64,22,35,0
1114,14534.05,23,33,0
1114,14536.7,24,34,0
1115,14539.18,14,37,0
1115,14540.49,17,45,0
1115,14543.25,20,33,0
1115,14545.9,22,35,0
1115,14548.28,23,36,0
1115,14549.75,24,38,0
1116,14551.18,14,37,0
1116,14554.17,17,42,0
1116,14557.09,20,47,0
1116,14558.67,22,33,0
1116,14561.45,23,33,0
1116,14563.66,24,34,0
1117,14565.96,14,40,0
1117,14567.89,17,45,0
1117,14570.62,20,35,0
1117,14572.6,22,37,0
1117,14574.51,23,36,0
1117,14575.63,24,35,0
1118,14577.71,14,37,0
1118,14579.64,17,42,0
1118,14581.94,20,37,0
1118,14584.21,22,37,0
1118,14587.19,23,34,0
1118,14590.05,24,36,0
1119,14591.38,14,39,0
1119,14593.53,17,42,0
1119,14596.2,20,36,0
1119,14598.61,22,34,0
1119,14600.65,23,34,0
1119,14602.12,24,36,0
1120,14604.9,14,39,0
1120,14606.53,17,43,0
1120,14608.12,20,37,0
1120,14610.21,22,35,0
1120,14612.24,23,36,0
1120,14614.92,24,41,0
1121,14616.82,14,40,0
1121,14617.91,17,42,0
1121,14620.74,20,36,0
1121,14623.62,22,35,0
1121,14626.38,23,35,0
1121,14628.32,24,40,0
1122,14629.7,14,41,0
1122,14632.02,17,41,0
1122,14634.48,20,35,0
1122,14636.89,22,35,0
1122,14638.08,23,34,0
1122,14640.86,24,33,0
1123,14643.3,14,39,0
1123,14645.54,17,38,0
1123,14647.88,20,38,0
1123,14649.65,22,34,0
1123,14652.6,23,34,0
1123,14654.19,24,35,0
1124,14656.38,14,44,0
1124,14658.99,17,40,0
1124,14660.1,20,36,0
1124,14661.17,22,32,0
1124,14663.25,23,34,0
1124,14665.85,24,34,0
1125,14667.78,14,44,0
1125,14669.95,17,36,0
1125,14671.37,20,38,0
1125,14672.97,22,34,0
1125,14675.76,23,36,0
1125,14677.36,24,39,0
1126,14678.39,14,42,0
1126,14679.51,17,37,0
1126,14681.52,20,36,0
1126,14682.72,22,33,0
1126,14685.1,23,36,0
1126,14687.76,24,38,0
1127,14689.16,14,42,0
1127,14692.16,17,36,0
1127,14693.62,20,35,0
1127,14696.04,22,34,0
1127,14698.24,23,35,0
1127,14700.95,24,35,0
1128,14703.79,14,44,0
1128,14706.57,17,36,0
1128,14708.92,20,34,0
1128,14711.16,22,34,0
1128,14712.44,23,35,0
1128,14714.49,24,34,0
1129,14717.15,14,38,0
1129,14719.92,17,34,0
1129,14722.04,20,38,0
1129,14725.01,22,34,0
1129,14727.73,23,36,0
1129,14730.18,24,34,0
1130,14732.86,14,44,0
1130,14733.94,17,38,0
1130,14736.51,20,35,0
1130,14737.68,22,34,0
1130,14739.48,23,35,0
1130,14740.74,24,37,0
1131,14743.37,14,38,0
1131,14745.06,17,37,0
1131,14747.3,20,36,0
1131,14748.87,22,34,0
1131,14750.81,23,36,0
1131,14752.3,24,34,0
1132,14754.92,14,42,0
1132,14757.36,17,38,0
1132,14758.79,20,36,0
1132,14759.87,22,37,0
1132,14761.56,23,35,0
1132,14762.89,24,35,0
1133,14764.25,14,42,0
1133,14766.98,17,35,0
1133,14769.54,20,36,0
1133,14771.59,22,35,0
1133,14773.02,23,34,0
1133,14774.99,24,32,0
1134,14777.06,14,41,0
1134,14779.45,17,38,0
1134,14781.68,20,36,0
1134,14783.07,22,34,0
1134,14784.22,23,34,0
1134,14786.02,24,33,0
1135,14789,14,42,0
1135,14790.41,17,37,0
1135,14792.35,20,37,0
1135,14793.61,22,34,0
1135,14795.83,23,33,0
1135,14798.24,24,34,0
1136,14799.41,14,39,0
1136,14800.62,17,41,0
1136,14803.43,20,36,0
1136,14804.6,22,33,0
1136,14807.36,23,35,0
1136,14808.85,24,35,0
1137,14811.43,14,43,0
1137,14814.42,17,39,0
1137,14816.53,20,36,0
1137,14817.91,22,33,0
1137,14819.02,23,35,0
1137,14820.03,24,36,0
1138,14821.62,14,41,0
1138,14822.71,17,41,0
1138,14823.81,20,36,0
1138,14826.72,22,34,0
1138,14827.83,23,37,0
1138,14829.63,24,34,0
1139,14830.84,14,41,0
1139,14832.31,17,42,0
1139,14834.07,20,35,0
1139,14836.21,22,36,0
1139,14837.33,23,36,0
1139,14838.91,24,34,0
1140,14841.69,14,39,0
1140,14843.13,17,44,0
1140,14844.8,20,34,0
1140,14846.43,22,35,0
1140,14847.7,23,36,0
1140,14849.48,24,37,0
1141,14851.47,14,39,0
1141,14852.95,17,42,0
1141,14855.67,20,35,0
1141,14858.33,22,32,0
1141,14859.98,23,37,0
1141,14861.84,24,35,0
1142,14863.78,14,41,0
1142,14865.77,17,42,0
1142,14867.31,20,36,0
1142,14869.31,22,33,0
1142,14871.04,23,33,0
1142,14872.85,24,34,0
1143,14874.13,14,38,0
1143,14876.7,17,45,0
1143,14878.77,20,36,0
1143,14880.1,22,35,0
1143,14882.87,23,37,0
1143,14885.79,24,34,0
1144,14887.9,14,43,0
1144,14889.66,17,40,0
1144,14891.44,20,36,0
1144,14892.88,22,35,0
1144,14894.58,23,35,0
1144,14897.13,24,34,0
1145,14899.31,14,42,0
1145,14902.01,17,45,0
1145,14904.25,20,37,0
1145,14905.67,22,34,0
1145,14907.91,23,34,0
1145,14910.75,24,34,0
1146,14911.87,14,41,0
1146,14914.28,17,39,0
1146,14916.89,20,38,0
1146,14918.58,22,33,0
1146,14920.71,23,34,0
1146,14922.11,24,35,0
1147,14923.86,14,43,0
1147,14925.43,17,38,0
1147,14927.77,20,36,0
1147,14929.52,22,34,0
1147,14932.39,23,33,0
1147,14933.65,24,34,0
1148,14934.81,14,39,0
1148,14937.74,17,45,0
1148,14938.8,20,36,0
1148,14939.84,22,34,0
1148,14942.42,23,37,0
1148,14944.23,24,35,0
1149,14946.9,14,42,0
1149,14948.1,17,44,0
1149,14950.73,20,33,0
1149,14953.01,22,34,0
1149,14954.44,23,34,0
1149,14956.52,24,34,0
1150,14959.44,14,38,0
1150,14960.82,17,40,0
1150,14962,20,37,0
1150,14963.88,22,35,0
1150,14965.17,23,35,0
1150,14967.26,24,34,0
1151,14968.32,14,38,0
1151,14969.57,17,42,0
1151,14970.65,20,36,0
1151,14972.94,22,34,0
1151,14975.35,23,34,0
1151,14977.95,24,34,0
1152,14979.32,14,39,0
1152,14981.29,17,42,0
1152,14983.4,20,36,0
1152,14984.5,22,35,0
1152,14987.48,23,35,0
1152,14988.49,24,38,0
1153,14990.69,14,44,0
1153,14992.75,17,43,0
1153,14995.56,20,35,0
1153,14998.1,22,32,0
1153,14999.49,23,34,0
1153,15000.82,24,34,0
1154,15003.78,14,41,0
1154,15006.58,17,40,0
1154,15008.32,20,37,0
1154,15010.14,22,34,0
1154,15011.51,23,35,0
1154,15013.41,24,35,0
1155,15016.25,14,42,0
1155,15018,17,42,0
1155,15019.72,20,36,0
1155,15021.4,22,34,0
1155,15024.13,23,37,0
1155,15027.11,24,37,0
1156,15029.25,14,38,0
1156,15031.61,17,42,0
1156,15033.3,20,34,0
1156,15034.93,22,33,0
1156,15036.16,23,34,0
1156,15037.31,24,34,0
1157,15038.56,14,42,0
1157,15040.06,17,43,0
1157,15042.88,20,35,0
1157,15045.78,22,41,0
1157,15047.48,23,35,0
1157,15049.07,24,34,0
1158,15050.71,14,38,0
1158,15052.02,17,44,0
1158,15054.34,20,36,0
1158,15055.97,22,35,0
1158,15058.9,23,35,0
1158,15060.54,24,34,0
1159,15063.34,14,41,0
1159,15065.96,17,40,0
1159,15068,20,34,0
1159,15070.84,22,35,0
1159,15072.76,23,36,0
1159,15074.45,24,35,0
1160,15076.64,14,41,0
1160,15078,17,43,0
1160,15079.85,20,36,0
1160,15081.48,22,35,0
1160,15084.39,23,34,0
1160,15086.42,24,35,0
1161,15087.85,14,41,0
1161,15089.73,17,41,0
1161,15090.98,20,36,0
1161,15093.24,22,35,0
1161,15095.43,23,35,0
1161,15098.21,24,35,0
1162,15100.91,14,40,0
1162,15102.11,17,41,0
1162,15105.05,20,36,0
1162,15106.32,22,35,0
1162,15108.08,23,34,0
1162,15110.43,24,34,0
1163,15111.77,14,43,0
1163,15113.43,17,41,0
1163,15114.55,20,36,0
1163,15115.67,22,36,0
1163,15118.13,23,33,0
1163,15120.39,24,33,0
1164,15123.1,14,42,0
