set,clock,dbm,rssi,attack
949,12525.09,22,38,1
949,12527.66,23,37,1
949,12529.9,24,35,1
950,12532.21,14,45,1
950,12533.53,17,33,1
950,12534.77,20,35,1
950,12535.88,22,40,1
950,12537.9,23,36,1
950,12540.71,24,35,1
951,12543.54,14,45,1
951,12546.15,17,35,1
951,12548.21,20,37,1
951,12549.69,22,39,1
951,12552.31,23,36,1
951,12554.9,24,35,1
952,12556.45,14,45,1
952,12558.51,17,39,1
952,12559.93,20,37,1
952,12561.42,22,37,1
952,12563.97,23,37,1
952,12566.49,24,35,1
953,12568.33,14,45,1
953,12569.53,17,39,1
953,12572.11,20,38,1
953,12574.64,22,39,1
953,12575.97,23,38,1
953,12577.41,24,36,1
954,12579.32,14,44,1
954,12581.27,17,37,1
954,12583.71,20,37,1
954,12585.99,22,37,1
954,12587.09,23,36,1
954,12589.89,24,35,1
955,12592.35,14,44,1
955,12595.04,17,33,1
955,12596.2,20,37,1
955,12598.18,22,37,1
955,12600.52,23,37,1
955,12602.36,24,35,1
956,12604.24,14,45,1
956,12606.61,17,35,1
956,12607.81,20,37,1
956,12610.73,22,38,1
956,12612.01,23,37,1
956,12613.17,24,35,1
957,12616.05,14,44,1
957,12618.92,17,43,1
957,12620.16,20,37,1
957,12621.58,22,40,1
957,12623.96,23,35,1
957,12625.05,24,35,1
958,12626.28,14,44,1
958,12628.7,17,37,1
958,12630.47,20,36,1
958,12632.93,22,36,1
958,12635.61,23,35,1
958,12638.42,24,35,1
959,12639.93,14,45,1
959,12642.76,17,35,1
959,12645.51,20,37,1
959,12647.18,22,37,1
959,12648.68,23,36,1
959,12651,24,35,1
960,12653.59,14,44,1
960,12656.23,17,35,1
960,12657.73,20,38,1
960,12659.31,22,37,1
960,12661.24,23,38,1
960,12663.01,24,35,1
961,12664.48,14,44,1
961,12666.24,17,36,1
961,12668.03,20,38,1
961,12669.22,22,38,1
961,12670.79,23,37,1
961,12672.94,24,35,1
962,12675.11,14,45,1
962,12677.4,17,37,1
962,12678.61,20,36,1
962,12681.47,22,38,1
962,12683.48,23,45,1
962,12685.86,24,35,1
963,12687.42,14,45,1
963,12688.57,17,39,1
963,12690.64,20,42,1
963,12692.47,22,37,1
963,12694.04,23,36,1
963,12696.86,24,36,1
964,12698.06,14,44,1
964,12701.06,17,37,1
964,12703.32,20,43,1
964,12705.56,22,40,1
964,12707.3,23,35,1
964,12708.95,24,35,1
965,12710.65,14,44,1
965,12713.14,17,37,1
965,12715.07,20,36,1
965,12716.56,22,42,1
965,12719.29,23,36,1
965,12722.06,24,39,1
966,12723.48,14,45,1
966,12725.74,17,34,1
966,12727.56,20,36,1
966,12729.06,22,39,1
966,12731.25,23,37,1
966,12733.97,24,36,1
967,12735.24,14,44,1
967,12737.43,17,37,1
967,12739.4,20,36,1
967,12740.63,22,39,1
967,12743.02,23,36,1
967,12745.67,24,37,1
968,12747.97,14,44,1
968,12750.24,17,35,1
968,12752.38,20,36,1
968,12754.7,22,40,1
968,12757.25,23,36,1
968,12759.33,24,36,1
969,12761.78,14,45,1
969,12763.07,17,37,1
969,12764.82,20,36,1
969,12766.78,22,37,1
969,12768.33,23,37,1
969,12769.93,24,42,1
970,12771.57,14,45,1
970,12774.56,17,37,1
970,12775.63,20,36,1
970,12777.13,22,37,1
970,12780.05,23,36,1
970,12782.38,24,36,1
971,12784.33,14,38,1
971,12785.98,17,35,1
971,12788.71,20,36,1
971,12791.14,22,38,1
971,12792.56,23,35,1
971,12794.82,24,37,1
972,12797.37,14,42,1
972,12799.69,17,36,1
972,12802.13,20,36,1
972,12805.02,22,37,1
972,12807.46,23,34,1
972,12809.82,24,35,1
973,12812.78,14,40,1
973,12814.57,17,37,1
973,12816.1,20,36,1
973,12817.38,22,40,1
973,12819.55,23,35,1
973,12821.01,24,36,1
974,12822.52,14,38,1
974,12824.98,17,37,1
974,12827.63,20,36,1
974,12828.96,22,39,1
974,12831.15,23,37,1
974,12833.86,24,36,1
975,12835.97,14,36,1
975,12837.17,17,33,1
975,12838.83,20,36,1
975,12840.95,22,39,1
975,12843.57,23,37,1
975,12845.64,24,36,1
976,12848.09,14,36,1
976,12849.85,17,34,1
976,12851.49,20,36,1
976,12854.16,22,37,1
976,12856.16,23,36,1
976,12857.4,24,36,1
977,12859.56,14,44,1
977,12860.84,17,46,1
977,12862.61,20,36,1
977,12863.66,22,38,1
977,12866.14,23,36,1
977,12868.72,24,36,1
978,12870.04,14,42,1
978,12871.83,17,41,1
978,12873.4,20,36,1
978,12875.24,22,36,1
978,12877.47,23,36,1
978,12880.01,24,36,1
979,12881.74,14,38,1
979,12883.23,17,40,1
979,12884.26,20,36,1
979,12887.09,22,36,1
979,12889.46,23,36,1
979,12891.27,24,37,1
980,12892.6,14,40,1
980,12895.6,17,38,1
980,12896.84,20,36,1
980,12898.48,22,39,1
980,12901.1,23,36,1
980,12902.83,24,36,1
981,12903.91,14,38,1
981,12906,17,38,1
981,12907.05,20,37,1
981,12908.42,22,38,1
981,12910.16,23,35,1
981,12911.82,24,36,1
982,12913.22,14,36,1
982,12914.93,17,42,1
982,12917.69,20,36,1
982,12919.14,22,37,1
982,12921.62,23,37,1
982,12923.75,24,36,1
983,12926.24,14,36,1
983,12929.08,17,37,1
983,12931.08,20,36,1
983,12932.46,22,39,1
983,12933.48,23,36,1
983,12935.24,24,37,1
984,12937.17,14,36,1
984,12938.81,17,35,1
984,12940.7,20,36,1
984,12943.64,22,40,1
984,12946.32,23,37,1
984,12949.14,24,37,1
985,12950.39,14,42,1
985,12952.72,17,43,1
985,12954.41,20,36,1
985,12956.41,22,36,1
985,12957.84,23,36,1
985,12959.73,24,36,1
986,12962.56,14,38,1
986,12964.63,17,36,1
986,12967.29,20,36,1
986,12969.47,22,38,1
986,12971.87,23,37,1
986,12974.72,24,43,1
987,12977.53,14,40,1
987,12979.26,17,36,1
987,12980.98,20,36,1
987,12982.4,22,40,1
987,12985.17,23,36,1
987,12987.93,24,37,1
988,12990.69,14,38,1
988,12991.7,17,34,1
988,12993.32,20,35,1
988,12995.45,22,36,1
988,12998.03,23,36,1
988,13000.52,24,38,1
989,13002.62,14,36,1
989,13003.75,17,44,1
989,13005.95,20,36,1
989,13008.52,22,36,1
989,13011.03,23,36,1
989,13013.55,24,38,1
990,13014.64,14,41,1
990,13016.39,17,35,1
990,13017.79,20,36,1
990,13020.01,22,37,1
990,13022.68,23,36,1
990,13024.8,24,38,1
991,13027.56,14,40,1
991,13029.19,17,42,1
991,13031.88,20,36,1
991,13034.08,22,38,1
991,13035.08,23,35,1
991,13038.05,24,39,1
992,13040.04,14,40,1
992,13042.08,17,39,1
992,13043.43,20,36,1
992,13044.77,22,38,1
992,13047.71,23,36,1
992,13049.8,24,37,1
993,13051.44,14,44,1
993,13054.1,17,39,1
993,13055.78,20,36,1
993,13057.55,22,37,1
993,13059.33,23,36,1
993,13062.21,24,37,1
994,13063.48,14,36,1
994,13065.68,17,45,1
994,13067.12,20,36,1
994,13068.72,22,36,1
994,13071.1,23,36,1
994,13073.93,24,38,1
995,13075.01,14,38,1
995,13076.22,17,45,1
995,13077.22,20,36,1
995,13080.05,22,36,1
995,13082.51,23,36,1
995,13085.14,24,37,1
996,13087.66,14,40,1
996,13088.73,17,41,1
996,13091.27,20,36,1
996,13093.22,22,38,1
996,13094.57,23,36,1
996,13096.44,24,37,1
997,13099.12,14,40,1
997,13100.27,17,48,1
997,13101.65,20,36,1
997,13104.2,22,38,1
997,13106.34,23,36,1
997,13107.67,24,37,1
998,13109.44,14,36,1
998,13111.94,17,47,1
998,13113.82,20,36,1
998,13115.18,22,35,1
998,13116.28,23,36,1
998,13118.12,24,38,1
999,13120.7,14,39,1
999,13121.96,17,40,1
999,13123.85,20,36,1
999,13126.65,22,38,1
999,13129.24,23,36,1
999,13131.52,24,43,1
1000,13133.82,14,40,1
1000,13134.9,17,42,1
1000,13137.52,20,36,1
1000,13138.57,22,38,1
1000,13141.2,23,35,1
1000,13142.73,24,38,1
1001,13145.54,14,42,1
1001,13147.28,17,38,1
1001,13149.5,20,36,1
1001,13150.85,22,37,1
1001,13152.36,23,36,1
1001,13154.56,24,37,1
1002,13156.64,14,40,1
1002,13159.39,17,36,1
1002,13161.83,20,36,1
1002,13164.78,22,37,1
1002,13166.37,23,35,1
1002,13168.24,24,37,1
1003,13169.27,14,40,1
1003,13171.55,17,36,1
1003,13174.08,20,36,1
1003,13175.93,22,37,1
1003,13177.69,23,36,1
1003,13179.1,24,39,1
1004,13180.44,14,41,1
1004,13181.97,17,40,1
1004,13183.76,20,36,1
1004,13185.18,22,37,1
1004,13186.34,23,36,1
1004,13189.23,24,38,1
1005,13190.53,14,37,1
1005,13192.93,17,40,1
1005,13195.61,20,36,1
1005,13197.95,22,39,1
1005,13200.72,23,37,1
1005,13203.37,24,38,1
1006,13205.97,14,40,1
1006,13207.29,17,37,1
1006,13210.19,20,36,1
1006,13212.35,22,38,1
1006,13215.06,23,36,1
1006,13217.17,24,36,1
1007,13218.79,14,38,1
1007,13220.53,17,38,1
1007,13222.8,20,36,1
1007,13223.81,22,38,1
1007,13225.35,23,36,1
1007,13226.97,24,38,1
1008,13228.62,14,40,1
1008,13230.78,17,36,1
1008,13232.62,20,36,1
1008,13234.45,22,37,1
1008,13236.45,23,36,1
1008,13238.14,24,38,1
1009,13240.92,14,38,1
1009,13242.58,17,38,1
1009,13244.61,20,36,1
1009,13246.38,22,38,1
1009,13247.95,23,35,1
1009,13250.17,24,38,1
1010,13251.6,14,44,1
1010,13252.95,17,38,1
1010,13254.92,20,35,1
1010,13256.78,22,38,1
1010,13259.08,23,35,1
1010,13261.46,24,38,1
1011,13262.6,14,44,1
1011,13264.52,17,39,1
1011,13266.26,20,36,1
1011,13268.2,22,39,1
1011,13270.61,23,37,1
1011,13272.46,24,37,1
1012,13274.47,14,47,1
1012,13277.31,17,36,1
1012,13279.95,20,36,1
1012,13282.74,22,37,1
1012,13285.17,23,36,1
1012,13287.56,24,37,1
1013,13289.05,14,39,1
1013,13290.39,17,42,1
1013,13292.84,20,36,1
1013,13295.74,22,38,1
1013,13298.32,23,37,1
1013,13300.65,24,37,1
1014,13302.34,14,35,1
1014,13304.76,17,36,1
1014,13306.84,20,43,1
1014,13309.48,22,37,1
1014,13312.11,23,36,1
1014,13313.73,24,37,1
1015,13315.47,14,42,1
1015,13317.21,17,36,1
1015,13319.03,20,38,1
1015,13320.89,22,45,1
1015,13322.21,23,37,1
1015,13323.45,24,38,1
1016,13325.28,14,44,1
1016,13327.06,17,40,1
1016,13328.07,20,37,1
1016,13329.61,22,39,1
1016,13330.95,23,37,1
1016,13333.26,24,39,1
1017,13334.46,14,38,1
1017,13335.71,17,42,1
1017,13337.21,20,38,1
1017,13338.49,22,40,1
1017,13340.74,23,35,1
1017,13341.97,24,39,1
1018,13344.74,14,38,1
1018,13347.64,17,38,1
1018,13350.15,20,39,1
1018,13351.69,22,37,1
1018,13353.65,23,37,1
1018,13355.93,24,39,1
1019,13357.01,14,40,1
1019,13359.85,17,40,1
1019,13362.36,20,37,1
1019,13364.25,22,38,1
1019,13366.28,23,36,1
1019,13368.8,24,38,1
1020,13371.04,14,40,1
1020,13373.04,17,38,1
1020,13375.3,20,36,1
1020,13378.17,22,39,1
1020,13380.52,23,37,1
1020,13383.08,24,37,1
1021,13386.04,14,36,1
1021,13388.24,17,38,1
1021,13390.95,20,37,1
1021,13393.08,22,38,1
1021,13394.8,23,35,1
1021,13397.01,24,37,1
1022,13398.58,14,38,1
1022,13401.05,17,40,1
1022,13403.95,20,38,1
1022,13406.48,22,40,1
1022,13408.07,23,35,1
1022,13409.87,24,38,1
1023,13411.07,14,36,1
1023,13413.03,17,38,1
1023,13414.47,20,37,1
1023,13416.42,22,40,1
1023,13418.45,23,35,1
1023,13420.93,24,38,1
1024,13422.16,14,35,1
1024,13423.74,17,35,1
1024,13425.05,20,37,1
1024,13427.44,22,37,1
1024,13429.01,23,36,1
1024,13430.72,24,38,1
1025,13433.26,14,35,1
1025,13435.37,17,40,1
1025,13436.99,20,38,1
1025,13438.62,22,38,1
1025,13441.6,23,37,1
1025,13442.67,24,35,1
1026,13445.47,14,36,1
1026,13448.46,17,38,1
1026,13449.74,20,38,1
1026,13450.87,22,36,1
1026,13453.84,23,36,1
1026,13456.82,24,37,1
1027,13459.39,14,38,1
1027,13462.1,17,44,1
1027,13464.95,20,38,1
1027,13466.38,22,37,1
1027,13468.18,23,35,1
1027,13469.83,24,38,1
1028,13471.95,14,40,1
1028,13473.65,17,44,1
1028,13475.8,20,37,1
1028,13478.53,22,36,1
1028,13480.15,23,35,1
1028,13481.57,24,37,1
1029,13484.08,14,38,1
1029,13486.69,17,44,1
1029,13488.27,20,37,1
1029,13490.96,22,39,1
1029,13492.25,23,36,1
1029,13494.92,24,37,1
1030,13496.44,14,38,1
1030,13497.55,17,44,1
1030,13499.48,20,38,1
1030,13501.51,22,39,1
1030,13503.61,23,36,1
1030,13505.63,24,37,1
1031,13507.86,14,38,1
1031,13510.63,17,46,1
1031,13512.96,20,39,1
1031,13514.05,22,37,1
1031,13516.52,23,35,1
1031,13517.67,24,38,1
1032,13519.35,14,36,1
1032,13520.51,17,45,1
1032,13522.03,20,37,1
1032,13524.6,22,40,1
1032,13527.45,23,35,1
1032,13528.92,24,39,1
1033,13531.77,14,36,1
1033,13534.27,17,46,1
1033,13536.88,20,36,1
1033,13539.34,22,37,1
1033,13540.45,23,36,1
1033,13541.67,24,35,1
1034,13544.13,14,38,1
1034,13545.77,17,44,1
1034,13546.81,20,37,1
1034,13549.71,22,37,1
1034,13551.46,23,35,1
1034,13552.81,24,36,1
1035,13555.2,14,38,1
1035,13558.17,17,45,1
1035,13560.64,20,38,1
1035,13562.47,22,38,1
1035,13564.69,23,35,1
1035,13566.78,24,39,1
1036,13568.92,14,38,1
1036,13570.08,17,43,1
1036,13571.1,20,39,1
1036,13573.84,22,39,1
1036,13576.07,23,35,1
1036,13577.1,24,38,1
1037,13579.66,14,42,1
1037,13581.56,17,44,1
1037,13584.01,20,37,1
1037,13586.79,22,37,1
1037,13589.12,23,36,1
1037,13590.24,24,37,1
1038,13592.79,14,40,1
1038,13594.47,17,44,1
1038,13595.83,20,37,1
1038,13597.49,22,37,1
1038,13598.7,23,36,1
1038,13600.75,24,39,1
1039,13603.66,14,38,1
1039,13605.94,17,42,1
1039,13607.76,20,38,1
1039,13609.5,22,34,1
1039,13611.28,23,36,1
1039,13612.68,24,39,1
1040,13613.89,14,45,1
1040,13615.03,17,43,1
1040,13616.53,20,38,1
1040,13618.17,22,35,1
1040,13620.52,23,36,1
1040,13623.07,24,39,1
1041,13624.51,14,44,1
1041,13626.44,17,34,1
1041,13627.87,20,36,1
1041,13630.76,22,34,1
1041,13632.14,23,35,1
1041,13634.55,24,37,1
1042,13635.75,14,44,1
1042,13636.94,17,38,1
1042,13639.45,20,37,1
1042,13641.93,22,34,1
1042,13643.21,23,36,1
1042,13645.78,24,37,1
1043,13647.21,14,44,1
1043,13649.32,17,37,1
1043,13651,20,35,1
1043,13653.56,22,39,1
1043,13654.69,23,37,1
1043,13656.36,24,38,1
1044,13658.06,14,46,1
1044,13660.97,17,38,1
1044,13663.11,20,42,1
1044,13665.16,22,35,1
1044,13666.77,23,35,1
1044,13668.21,24,37,1
1045,13669.35,14,45,1
1045,13671.81,17,40,1
1045,13673.63,20,38,1
1045,13674.75,22,35,1
1045,13676.13,23,37,1
1045,13677.91,24,37,1
1046,13680.73,14,44,1
1046,13682.58,17,40,1
1046,13685.47,20,38,1
1046,13686.59,22,35,1
1046,13687.91,23,37,1
1046,13690.87,24,40,1
1047,13692.96,14,45,1
1047,13694.74,17,41,1
1047,13696.03,20,37,1
1047,13697.39,22,35,1
1047,13699.58,23,35,1
1047,13702.1,24,38,1
1048,13704.24,14,44,1
1048,13707,17,37,1
1048,13709.76,20,36,1
1048,13711.32,22,37,1
1048,13713.68,23,36,1
1048,13715.89,24,38,1
1049,13716.93,14,45,1
1049,13719.01,17,38,1
1049,13720.38,20,38,1
1049,13722.94,22,36,1
1049,13725.08,23,36,1
1049,13726.6,24,39,1
1050,13729,14,44,1
1050,13731.3,17,36,1
1050,13732.68,20,43,1
1050,13733.95,22,36,1
1050,13735.35,23,36,1
1050,13737.24,24,37,1
1051,13738.43,14,45,1
1051,13739.8,17,36,1
1051,13741.23,20,37,1
1051,13742.38,22,35,1
1051,13744.13,23,37,1
1051,13745.29,24,39,1
1052,13748.23,14,45,1
1052,13750.98,17,40,1
1052,13753.66,20,38,1
1052,13755.04,22,36,1
1052,13756.91,23,36,1
1052,13759.19,24,37,1
1053,13760.46,14,45,1
1053,13762.1,17,44,1
1053,13764,20,37,1
1053,13765.64,22,35,1
1053,13768.06,23,36,1
1053,13770.88,24,39,1
1054,13773.63,14,46,1
1054,13774.84,17,47,1
1054,13775.98,20,37,1
1054,13778.06,22,34,1
1054,13779.43,23,36,1
1054,13780.85,24,40,1
1055,13781.89,14,44,1
1055,13784.47,17,42,1
1055,13787,20,37,1
1055,13788.25,22,36,1
1055,13790.76,23,37,1
1055,13793.39,24,39,1
1056,13796.04,14,44,1
1056,13798.76,17,43,1
1056,13800.56,20,36,1
1056,13803.51,22,35,1
1056,13804.89,23,36,1
1056,13806.03,24,39,1
1057,13808,14,46,1
1057,13810.6,17,43,1
1057,13812.01,20,39,1
1057,13813.79,22,34,1
1057,13816.71,23,36,1
1057,13817.91,24,38,1
1058,13819.17,14,40,1
1058,13821.16,17,41,1
1058,13822.51,20,37,1
1058,13823.76,22,35,1
1058,13825.78,23,36,1
1058,13826.97,24,37,1
1059,13829.09,14,35,1
1059,13830.87,17,43,1
1059,13832.72,20,37,1
1059,13833.95,22,34,1
1059,13836.84,23,37,1
1059,13838.65,24,37,1
1060,13840.9,14,38,1
1060,13843.58,17,45,1
1060,13846.37,20,36,1
1060,13848.59,22,34,1
1060,13851.34,23,37,1
1060,13852.36,24,38,1
1061,13853.63,14,41,1
1061,13856.24,17,44,1
1061,13859.19,20,36,1
1061,13861.95,22,35,1
1061,13863.73,23,35,1
1061,13865.52,24,35,1
1062,13868.13,14,35,1
1062,13871.08,17,44,1
1062,13874.03,20,37,1
1062,13875.31,22,36,1
1062,13877.05,23,36,1
1062,13878.49,24,33,1
1063,13880.84,14,38,1
1063,13883.18,17,44,1
1063,13884.76,20,39,1
1063,13886.03,22,35,1
1063,13888.93,23,36,1
1063,13890.74,24,36,1
1064,13892.3,14,37,1
1064,13893.96,17,44,1
1064,13894.98,20,37,1
1064,13897.73,22,36,1
1064,13899.71,23,36,1
1064,13901.83,24,42,1
1065,13903.23,14,34,1
1065,13905.36,17,45,1
1065,13908.2,20,37,1
1065,13909.26,22,36,1
1065,13911.97,23,36,1
1065,13914.23,24,36,1
1066,13915.47,14,37,1
1066,13917.08,17,44,1
1066,13919.89,20,38,1
1066,13922.69,22,37,1
1066,13924.31,23,36,1
1066,13926.27,24,37,1
1067,13928.5,14,36,1
1067,13931.33,17,45,1
1067,13932.51,20,36,1
1067,13934.09,22,34,1
1067,13936.36,23,37,1
1067,13938.73,24,35,1
1068,13940.51,14,35,1
1068,13942.73,17,45,1
1068,13944.79,20,37,1
1068,13946.54,22,34,1
1068,13948.05,23,34,1
1068,13949.8,24,36,1
1069,13952.35,14,33,1
1069,13955.2,17,45,1
1069,13957.89,20,37,1
1069,13960.85,22,35,1
1069,13962.85,23,35,1
1069,13965.2,24,36,1
1070,13967.11,14,37,1
1070,13969.72,17,44,1
1070,13972.31,20,36,1
1070,13974.6,22,37,1
1070,13977.47,23,35,1
1070,13980.33,24,38,1
1071,13983.02,14,37,1
1071,13985.85,17,41,1
1071,13987.14,20,38,1
1071,13988.9,22,36,1
1071,13990.6,23,36,1
1071,13992.12,24,36,1
1072,13994.01,14,37,1
1072,13995.98,17,36,1
1072,13997.52,20,37,1
1072,13999.19,22,35,1
1072,14000.27,23,34,1
1072,14001.55,24,36,1
1073,14004.26,14,37,1
1073,14005.91,17,42,1
1073,14008.61,20,38,1
1073,14010.56,22,34,1
1073,14012.34,23,35,1
1073,14015.01,24,36,1
1074,14016.56,14,44,1
1074,14019.18,17,36,1
1074,14020.35,20,37,1
1074,14021.48,22,37,1
1074,14022.5,23,36,1
1074,14025.03,24,37,1
1075,14027.07,14,36,1
1075,14029.33,17,41,1
1075,14030.77,20,38,1
1075,14032.68,22,35,1
1075,14035.45,23,36,1
1075,14036.91,24,36,1
1076,14039.15,14,42,1
1076,14040.5,17,45,1
1076,14043.49,20,38,1
1076,14045.49,22,33,1
1076,14046.53,23,36,1
1076,14047.91,24,37,1
1077,14049.28,14,35,1
1077,14051.75,17,40,1
1077,14053.2,20,38,1
1077,14055.9,22,38,1
1077,14058.67,23,36,1
1077,14059.76,24,36,1
1078,14061.27,14,42,1
1078,14062.64,17,33,1
1078,14064.41,20,38,1
1078,14067.09,22,36,1
1078,14068.9,23,36,1
1078,14071.54,24,37,1
1079,14072.9,14,40,1
1079,14074.58,17,33,1
1079,14075.92,20,38,1
1079,14077.88,22,34,1
1079,14078.93,23,36,1
1079,14080.96,24,37,1
1080,14082.22,14,42,1
1080,14083.42,17,35,1
1080,14085.68,20,37,1
1080,14087.97,22,34,1
1080,14090.15,23,36,1
1080,14091.39,24,36,1
1081,14092.57,14,40,1
1081,14093.59,17,42,1
1081,14096.57,20,38,1
1081,14099.29,22,36,1
1081,14100.66,23,36,1
1081,14103.16,24,43,1
1082,14105.05,14,38,1
1082,14106.23,17,36,1
1082,14108.74,20,37,1
1082,14111.35,22,35,1
1082,14112.36,23,36,1
1082,14115.26,24,37,1
1083,14118.23,14,36,1
1083,14119.45,17,38,1
1083,14122.12,20,38,1
1083,14123.7,22,36,1
1083,14126.67,23,36,1
1083,14128.36,24,35,1
1084,14129.56,14,38,1
1084,14131.68,17,42,1
1084,14133.2,20,37,1
1084,14134.5,22,34,1
1084,14137.48,23,35,1
1084,14139.3,24,36,1
1085,14140.69,14,40,1
1085,14141.99,17,40,1
1085,14144.21,20,38,1
1085,14147.07,22,34,1
1085,14148.81,23,35,1
1085,14151.66,24,36,1
1086,14154.53,14,36,1
1086,14156.06,17,37,1
1086,14157.55,20,37,1
1086,14160.3,22,35,1
1086,14161.87,23,36,1
1086,14164.37,24,36,1
1087,14166.76,14,40,1
1087,14168.77,17,39,1
1087,14171.03,20,36,1
1087,14173.1,22,35,1
1087,14174.54,23,36,1
1087,14177.07,24,36,1
1088,14179.37,14,38,1
1088,14182.35,17,37,1
1088,14183.52,20,37,1
1088,14186.49,22,35,1
1088,14188.8,23,43,1
1088,14190.84,24,36,1
1089,14191.9,14,38,1
1089,14194.86,17,35,1
1089,14197.7,20,37,1
1089,14199.92,22,35,1
1089,14201.76,23,36,1
1089,14204.33,24,36,1
1090,14206.68,14,42,1
1090,14209.49,17,38,1
1090,14211.72,20,37,1
1090,14212.74,22,35,1
1090,14215.71,23,36,1
1090,14217.82,24,37,1
1091,14220.81,14,40,1
1091,14223.63,17,36,1
1091,14226.36,20,36,1
1091,14228.95,22,36,1
1091,14230.7,23,36,1
1091,14232.69,24,36,1
1092,14235.05,14,38,1
1092,14237.21,17,41,1
1092,14239.03,20,38,1
1092,14240.3,22,36,1
1092,14241.94,23,37,1
1092,14243.6,24,37,1
1093,14245.05,14,36,1
1093,14247.04,17,43,1
1093,14250.02,20,37,1
1093,14251.22,22,34,1
1093,14252.33,23,34,1
1093,14254.79,24,35,1
1094,14257.54,14,36,1
1094,14260.45,17,38,1
1094,14261.88,20,37,1
1094,14264.01,22,31,1
1094,14265.11,23,35,1
1094,14266.62,24,40,1
1095,14267.71,14,40,1
1095,14269.99,17,42,1
1095,14272.46,20,38,1
1095,14275.18,22,36,1
1095,14278.1,23,36,1
1095,14280.91,24,37,1
1096,14283.73,14,36,1
1096,14285.13,17,40,1
1096,14286.86,20,38,1
1096,14288.63,22,37,1
1096,14290.83,23,36,1
1096,14293.4,24,38,1
1097,14294.68,14,36,1
1097,14296.63,17,37,1
1097,14298.29,20,37,1
1097,14300.22,22,34,1
1097,14302.7,23,36,1
1097,14304.11,24,38,1
1098,14306.97,14,37,1
1098,14309.84,17,45,1
1098,14311.28,20,38,1
1098,14312.7,22,35,1
1098,14313.99,23,35,1
1098,14316.7,24,38,1
1099,14317.74,14,35,1
1099,14319.96,17,34,1
1099,14322.96,20,37,1
1099,14324.04,22,35,1
1099,14325.82,23,35,1
1099,14328.25,24,39,1
1100,14329.3,14,36,1
1100,14331.27,17,43,1
1100,14333.23,20,37,1
1100,14334.99,22,35,1
1100,14336.56,23,36,1
1100,14338.39,24,37,1
1101,14339.98,14,34,1
1101,14341.13,17,33,1
1101,14343.08,20,38,1
1101,14345.5,22,34,1
1101,14347.42,23,36,1
1101,14349.6,24,37,1
1102,14350.92,14,35,1
1102,14352.26,17,35,1
1102,14353.55,20,39,1
1102,14356.24,22,36,1
1102,14357.75,23,36,1
1102,14360.02,24,38,1
1103,14361.33,14,35,1
1103,14363.66,17,42,1
1103,14366.25,20,38,1
1103,14369,22,34,1
1103,14371.47,23,36,1
1103,14372.69,24,37,1
1104,14374.77,14,33,1
1104,14377.16,17,37,1
1104,14380,20,39,1
1104,14381.25,22,34,1
1104,14383.62,23,36,1
1104,14386.32,24,37,1
1105,14388.29,14,41,1
1105,14391.1,17,39,1
1105,14392.14,20,38,1
1105,14395.04,22,35,1
1105,14397.6,23,36,1
1105,14399.11,24,37,1
1106,14401.07,14,34,1
1106,14403.51,17,36,1
1106,14405.66,20,37,1
1106,14406.92,22,35,1
1106,14408.02,23,37,1
1106,14410.54,24,38,1
1107,14411.92,14,35,1
1107,14413.6,17,36,1
1107,14415.44,20,36,1
1107,14418.13,22,35,1
1107,14419.38,23,36,1
1107,14420.7,24,36,1
1108,14422.27,14,33,1
1108,14424.76,17,36,1
1108,14427.28,20,36,1
1108,14429.24,22,35,1
1108,14430.89,23,35,1
1108,14432,24,35,1
1109,14433.54,14,36,1
1109,14435.43,17,34,1
1109,14437.11,20,36,1
1109,14439.87,22,35,1
1109,14442.57,23,36,1
1109,14444.89,24,35,1
1110,14447.26,14,33,1
1110,14448.48,17,34,1
1110,14450.71,20,37,1
1110,14452.9,22,35,1
1110,14455.16,23,36,1
1110,14458.14,24,38,1
1111,14459.84,14,35,1
1111,14462.32,17,34,1
1111,14465.01,20,37,1
1111,14467.53,22,35,1
1111,14469.41,23,36,1
1111,14472.15,24,41,1
1112,14474.52,14,34,1
1112,14476.1,17,35,1
1112,14477.62,20,37,1
1112,14479.34,22,35,1
1112,14482.26,23,36,1
1112,14484.53,24,37,1
1113,14485.9,14,34,1
1113,14488.75,17,38,1
1113,14491.72,20,48,1
1113,14493.93,22,39,1
1113,14495.86,23,36,1
1113,14498.33,24,36,1
1114,14501.15,14,37,1
1114,14502.54,17,38,1
1114,14505.4,20,37,1
1114,14508.39,22,38,1
1114,14510.46,23,36,1
1114,14512.9,24,37,1
1115,14515.5,14,36,1
1115,14517.25,17,35,1
1115,14518.51,20,37,1
1115,14520.26,22,37,1
1115,14522.31,23,36,1
1115,14525,24,36,1
1116,14527.06,14,37,1
1116,14530.03,17,39,1
1116,14532.51,20,38,1
1116,14534.4,22,39,1
1116,14537.33,23,36,1
1116,14539.44,24,36,1
1117,14541.65,14,37,1
1117,14544.23,17,39,1
1117,14545.37,20,37,1
1117,14546.5,22,38,1
1117,14549.13,23,35,1
1117,14550.97,24,37,1
1118,14552.16,14,34,1
1118,14554.92,17,41,1
1118,14557.72,20,38,1
1118,14559.99,22,40,1
1118,14561.54,23,36,1
1118,14563.15,24,36,1
1119,14564.16,14,33,1
1119,14565.92,17,35,1
1119,14567.8,20,38,1
1119,14570,22,38,1
1119,14571.25,23,36,1
