set,clock,dbm,rssi,attack
1060,13956.77,20,52,1
1060,13959.50,22,52,1
1060,13961.54,23,51,1
1060,13962.66,24,51,1
1061,13964.94,14,54,1
1061,13966.39,17,48,1
1061,13968.04,20,54,1
1061,13970.24,22,51,1
1061,13972.71,23,51,1
1061,13975.27,24,51,1
1062,13976.30,14,54,1
1062,13977.88,17,49,1
1062,13979.48,20,48,1
1062,13980.56,22,51,1
1062,13983.46,23,53,1
1062,13985.59,24,51,1
1063,13986.66,14,53,1
1063,13989.30,17,48,1
1063,13992.02,20,48,1
1063,13993.53,22,51,1
1063,13996.26,23,53,1
1063,13997.84,24,52,1
1064,14000.48,14,53,1
1064,14002.56,17,50,1
1064,14003.59,20,52,1
1064,14005.15,22,55,1
1064,14007.74,23,51,1
1064,14008.76,24,52,1
1065,14011.33,14,52,1
1065,14013.56,17,48,1
1065,14015.12,20,51,1
1065,14017.62,22,53,1
1065,14019.20,23,51,1
1065,14022.05,24,52,1
1066,14024.30,14,53,1
1066,14025.78,17,49,1
1066,14028.37,20,50,1
1066,14031.34,22,53,1
1066,14033.44,23,51,1
1066,14034.65,24,51,1
1067,14036.33,14,54,1
1067,14038.78,17,49,1
1067,14040.84,20,50,1
1067,14042.17,22,51,1
1067,14045.06,23,52,1
1067,14046.46,24,53,1
1068,14048.83,14,53,1
1068,14050.51,17,50,1
1068,14052.16,20,49,1
1068,14053.72,22,51,1
1068,14056.21,23,51,1
1068,14057.29,24,51,1
1069,14059.99,14,52,1
1069,14061.64,17,49,1
1069,14063.26,20,51,1
1069,14064.31,22,53,1
1069,14065.34,23,51,1
1069,14066.96,24,51,1
1070,14069.23,14,54,1
1070,14071.67,17,49,1
1070,14073.81,20,51,1
1070,14076.71,22,51,1
1070,14078.33,23,51,1
1070,14080.67,24,52,1
1071,14082.49,14,54,1
1071,14084.45,17,50,1
1071,14085.89,20,50,1
1071,14087.91,22,50,1
1071,14089.00,23,50,1
1071,14090.93,24,51,1
1072,14093.06,14,51,1
1072,14095.74,17,48,1
1072,14097.44,20,52,1
1072,14098.93,22,52,1
1072,14099.99,23,51,1
1072,14101.18,24,52,1
1073,14102.76,14,53,1
1073,14103.93,17,49,1
1073,14105.68,20,52,1
1073,14107.82,22,52,1
1073,14109.57,23,51,1
1073,14110.81,24,52,1
1074,14113.54,14,53,1
1074,14116.33,17,48,1
1074,14118.68,20,52,1
1074,14121.66,22,52,1
1074,14124.61,23,50,1
1074,14127.16,24,53,1
1075,14128.58,14,54,1
1075,14130.43,17,49,1
1075,14132.35,20,51,1
1075,14135.30,22,51,1
1075,14137.43,23,50,1
1075,14139.53,24,52,1
1076,14142.28,14,52,1
1076,14143.72,17,48,1
1076,14146.07,20,49,1
1076,14148.02,22,51,1
1076,14149.75,23,51,1
1076,14151.08,24,51,1
1077,14153.44,14,53,1
1077,14156.22,17,49,1
1077,14158.04,20,52,1
1077,14159.36,22,52,1
1077,14161.80,23,50,1
1077,14162.99,24,50,1
1078,14164.77,14,54,1
1078,14166.27,17,49,1
1078,14168.64,20,51,1
1078,14171.04,22,51,1
1078,14172.84,23,51,1
1078,14175.21,24,51,1
1079,14178.15,14,54,1
1079,14179.34,17,48,1
1079,14181.38,20,50,1
1079,14183.47,22,50,1
1079,14185.29,23,51,1
1079,14187.97,24,53,1
1080,14189.21,14,54,1
1080,14192.03,17,49,1
1080,14194.50,20,52,1
1080,14196.96,22,52,1
1080,14198.51,23,51,1
1080,14199.88,24,52,1
1081,14201.73,14,53,1
1081,14202.86,17,49,1
1081,14205.80,20,53,1
1081,14208.33,22,55,1
1081,14210.61,23,51,1
1081,14213.55,24,53,1
1082,14215.65,14,53,1
1082,14218.44,17,49,1
1082,14221.29,20,51,1
1082,14223.09,22,51,1
1082,14224.53,23,51,1
1082,14226.29,24,51,1
1083,14228.19,14,51,1
1083,14229.40,17,49,1
1083,14230.69,20,52,1
1083,14232.92,22,51,1
1083,14235.38,23,51,1
1083,14236.70,24,51,1
1084,14238.64,14,53,1
1084,14240.26,17,49,1
1084,14243.03,20,54,1
1084,14245.57,22,54,1
1084,14248.38,23,51,1
1084,14251.37,24,51,1
1085,14253.58,14,52,1
1085,14255.23,17,48,1
1085,14257.98,20,56,1
1085,14260.44,22,53,1
1085,14261.94,23,51,1
1085,14264.44,24,52,1
1086,14267.37,14,53,1
1086,14269.91,17,48,1
1086,14272.86,20,54,1
1086,14274.07,22,51,1
1086,14275.10,23,51,1
1086,14276.90,24,51,1
1087,14279.81,14,53,1
1087,14281.34,17,48,1
1087,14282.65,20,52,1
1087,14284.09,22,53,1
1087,14285.56,23,51,1
1087,14287.50,24,51,1
1088,14289.92,14,52,1
1088,14291.03,17,47,1
1088,14293.70,20,56,1
1088,14295.55,22,52,1
1088,14296.83,23,51,1
1088,14299.13,24,51,1
1089,14301.60,14,53,1
1089,14302.82,17,48,1
1089,14304.56,20,52,1
1089,14306.11,22,50,1
1089,14308.74,23,50,1
1089,14310.36,24,52,1
1090,14312.45,14,54,1
1090,14314.23,17,48,1
1090,14316.79,20,53,1
1090,14319.39,22,50,1
1090,14322.07,23,50,1
1090,14324.10,24,51,1
1091,14326.42,14,52,1
1091,14328.86,17,48,1
1091,14330.43,20,54,1
1091,14333.00,22,54,1
1091,14334.16,23,51,1
1091,14335.19,24,53,1
1092,14336.96,14,52,1
1092,14339.92,17,48,1
1092,14341.96,20,51,1
1092,14343.40,22,53,1
1092,14344.57,23,51,1
1092,14346.70,24,51,1
1093,14349.70,14,53,1
1093,14350.94,17,48,1
1093,14352.46,20,56,1
1093,14354.73,22,52,1
1093,14356.45,23,51,1
1093,14358.73,24,52,1
1094,14361.57,14,52,1
1094,14363.54,17,47,1
1094,14365.31,20,52,1
1094,14367.66,22,54,1
1094,14369.21,23,51,1
1094,14372.01,24,53,1
1095,14373.21,14,53,1
1095,14375.86,17,48,1
1095,14378.47,20,53,1
1095,14380.48,22,51,1
1095,14382.20,23,50,1
1095,14384.26,24,52,1
1096,14386.14,14,53,1
1096,14388.12,17,47,1
1096,14390.57,20,55,1
1096,14392.92,22,50,1
1096,14395.35,23,50,1
1096,14396.51,24,51,1
1097,14399.04,14,53,1
1097,14401.67,17,47,1
1097,14403.17,20,54,1
1097,14405.76,22,52,1
1097,14407.74,23,51,1
1097,14409.83,24,51,1
1098,14412.36,14,53,1
1098,14414.27,17,47,1
1098,14416.86,20,57,1
1098,14418.54,22,51,1
1098,14419.73,23,51,1
1098,14421.41,24,50,1
1099,14423.26,14,53,1
1099,14424.68,17,48,1
1099,14426.60,20,55,1
1099,14428.58,22,52,1
1099,14429.86,23,50,1
1099,14431.10,24,53,1
1100,14433.81,14,53,1
1100,14436.69,17,48,1
1100,14437.86,20,52,1
1100,14440.07,22,51,1
1100,14442.49,23,50,1
1100,14445.45,24,52,1
1101,14447.50,14,53,1
1101,14449.62,17,49,1
1101,14451.08,20,51,1
1101,14452.11,22,50,1
1101,14453.36,23,51,1
1101,14454.87,24,51,1
1102,14456.37,14,53,1
1102,14458.13,17,47,1
1102,14460.22,20,55,1
1102,14462.62,22,51,1
1102,14465.35,23,51,1
1102,14468.10,24,51,1
1103,14470.60,14,53,1
1103,14472.49,17,49,1
1103,14474.56,20,54,1
1103,14476.85,22,52,1
1103,14478.99,23,51,1
1103,14480.67,24,51,1
1104,14483.62,14,53,1
1104,14484.88,17,48,1
1104,14487.86,20,53,1
1104,14489.87,22,52,1
1104,14492.68,23,51,1
1104,14494.78,24,52,1
1105,14497.48,14,52,1
1105,14499.30,17,50,1
1105,14500.69,20,51,1
1105,14503.20,22,51,1
1105,14505.70,23,51,1
1105,14508.65,24,50,1
1106,14510.16,14,51,1
1106,14512.53,17,50,1
1106,14514.89,20,53,1
1106,14517.49,22,51,1
1106,14519.53,23,51,1
1106,14520.80,24,51,1
1107,14523.22,14,52,1
1107,14526.12,17,49,1
1107,14527.12,20,54,1
1107,14529.22,22,52,1
1107,14530.42,23,51,1
1107,14532.84,24,51,1
1108,14535.24,14,52,1
1108,14537.64,17,50,1
1108,14539.09,20,50,1
1108,14540.50,22,51,1
1108,14542.66,23,50,1
1108,14544.03,24,51,1
1109,14547.02,14,52,1
1109,14549.40,17,50,1
1109,14550.56,20,50,1
1109,14553.41,22,52,1
1109,14554.91,23,51,1
1109,14557.45,24,52,1
1110,14559.01,14,52,1
1110,14561.15,17,50,1
1110,14563.80,20,52,1
1110,14565.21,22,51,1
1110,14566.23,23,52,1
1110,14568.04,24,51,1
1111,14570.06,14,53,1
1111,14572.55,17,50,1
1111,14575.10,20,52,1
1111,14576.11,22,51,1
1111,14577.46,23,50,1
1111,14579.58,24,51,1
1112,14582.09,14,52,1
1112,14585.05,17,52,1
1112,14588.03,20,49,1
1112,14589.25,22,51,1
1112,14590.99,23,51,1
1112,14593.19,24,50,1
1113,14595.87,14,52,1
1113,14598.43,17,50,1
1113,14599.80,20,50,1
1113,14601.94,22,52,1
1113,14604.21,23,54,1
1113,14606.35,24,51,1
1114,14607.43,14,52,1
1114,14609.87,17,51,1
1114,14612.22,20,54,1
1114,14614.41,22,51,1
1114,14616.00,23,51,1
1114,14617.11,24,52,1
1115,14619.40,14,53,1
1115,14620.69,17,50,1
1115,14622.25,20,52,1
1115,14625.09,22,52,1
1115,14626.52,23,51,1
1115,14628.40,24,51,1
1116,14629.62,14,52,1
1116,14630.86,17,51,1
1116,14633.50,20,47,1
1116,14636.29,22,51,1
1116,14638.55,23,51,1
1116,14640.05,24,52,1
1117,14641.38,14,53,1
1117,14642.48,17,50,1
1117,14645.15,20,50,1
1117,14646.94,22,51,1
1117,14649.03,23,51,1
1117,14650.18,24,51,1
1118,14651.36,14,52,1
1118,14653.87,17,52,1
1118,14656.83,20,50,1
1118,14658.88,22,51,1
1118,14660.58,23,52,1
1118,14662.28,24,52,1
1119,14663.39,14,53,1
1119,14664.69,17,52,1
1119,14665.99,20,49,1
1119,14667.80,22,51,1
1119,14669.29,23,51,1
1119,14670.46,24,53,1
1120,14671.75,14,53,1
1120,14673.26,17,50,1
1120,14674.60,20,48,1
1120,14676.31,22,52,1
1120,14678.17,23,51,1
1120,14679.57,24,52,1
1121,14680.59,14,53,1
1121,14681.84,17,51,1
1121,14683.46,20,49,1
1121,14684.87,22,51,1
1121,14686.01,23,50,1
1121,14687.84,24,50,1
1122,14690.06,14,52,1
1122,14691.31,17,51,1
1122,14692.56,20,47,1
1122,14695.09,22,52,1
1122,14697.01,23,51,1
1122,14698.54,24,50,1
1123,14700.98,14,52,1
1123,14703.70,17,52,1
1123,14706.25,20,50,1
1123,14707.78,22,50,1
1123,14710.41,23,51,1
1123,14712.20,24,51,1
1124,14714.81,14,51,1
1124,14716.75,17,51,1
1124,14718.93,20,47,1
1124,14720.23,22,51,1
1124,14722.97,23,52,1
1124,14724.60,24,54,1
1125,14726.08,14,51,1
1125,14728.53,17,50,1
1125,14730.39,20,48,1
1125,14732.47,22,53,1
1125,14735.02,23,51,1
1125,14737.35,24,51,1
1126,14739.66,14,53,1
1126,14742.21,17,52,1
1126,14744.41,20,48,1
1126,14746.54,22,52,1
1126,14748.07,23,51,1
1126,14750.66,24,53,1
1127,14753.18,14,51,1
1127,14755.24,17,51,1
1127,14757.52,20,50,1
1127,14760.21,22,51,1
1127,14763.03,23,50,1
1127,14764.36,24,51,1
1128,14765.67,14,51,1
1128,14767.18,17,51,1
1128,14769.09,20,50,1
1128,14771.72,22,51,1
1128,14772.77,23,51,1
1128,14774.34,24,52,1
1129,14776.72,14,52,1
1129,14778.14,17,51,1
1129,14781.02,20,50,1
1129,14783.11,22,51,1
1129,14785.32,23,51,1
1129,14786.82,24,53,1
1130,14788.47,14,54,1
1130,14790.58,17,51,1
1130,14791.62,20,51,1
1130,14792.87,22,50,1
1130,14794.87,23,50,1
1130,14797.86,24,52,1
1131,14799.71,14,51,1
1131,14801.42,17,51,1
1131,14804.35,20,52,1
1131,14806.38,22,51,1
1131,14807.75,23,50,1
1131,14810.60,24,53,1
1132,14813.20,14,50,1
1132,14815.04,17,51,1
1132,14817.64,20,52,1
1132,14818.83,22,52,1
1132,14820.86,23,51,1
1132,14823.25,24,53,1
1133,14825.80,14,51,1
1133,14828.76,17,50,1
1133,14831.44,20,51,1
1133,14834.07,22,51,1
1133,14836.13,23,51,1
1133,14838.82,24,52,1
1134,14839.97,14,51,1
1134,14841.61,17,51,1
1134,14844.40,20,50,1
1134,14846.84,22,51,1
1134,14849.26,23,51,1
1134,14851.48,24,52,1
1135,14854.24,14,51,1
1135,14855.63,17,50,1
1135,14856.66,20,48,1
1135,14858.44,22,51,1
1135,14859.93,23,50,1
1135,14862.25,24,50,1
1136,14863.69,14,50,1
1136,14866.49,17,51,1
1136,14869.48,20,45,1
1136,14872.47,22,52,1
1136,14874.92,23,51,1
1136,14876.85,24,51,1
1137,14878.09,14,51,1
1137,14880.42,17,53,1
1137,14881.56,20,47,1
1137,14883.99,22,51,1
1137,14886.23,23,50,1
1137,14888.23,24,51,1
1138,14889.33,14,51,1
1138,14891.43,17,51,1
1138,14893.07,20,53,1
1138,14895.54,22,51,1
1138,14896.94,23,51,1
1138,14898.03,24,51,1
1139,14899.56,14,51,1
1139,14902.53,17,51,1
1139,14905.37,20,50,1
1139,14906.47,22,51,1
1139,14908.91,23,50,1
1139,14911.03,24,51,1
1140,14913.42,14,51,1
1140,14916.18,17,52,1
1140,14918.05,20,50,1
1140,14919.37,22,51,1
1140,14922.03,23,51,1
1140,14924.36,24,52,1
1141,14926.47,14,50,1
1141,14927.75,17,50,1
1141,14930.44,20,51,1
1141,14933.16,22,51,1
1141,14935.22,23,51,1
1141,14937.78,24,51,1
1142,14940.70,14,51,1
1142,14943.39,17,51,1
1142,14945.05,20,49,1
1142,14947.94,22,51,1
1142,14949.00,23,51,1
1142,14950.85,24,51,1
1143,14953.40,14,51,1
1143,14954.86,17,51,1
1143,14957.66,20,49,1
1143,14960.53,22,51,1
1143,14961.89,23,51,1
1143,14963.17,24,51,1
1144,14965.51,14,52,1
1144,14967.61,17,50,1
1144,14970.30,20,52,1
1144,14972.75,22,50,1
1144,14975.11,23,51,1
1144,14976.96,24,51,1
1145,14979.79,14,52,1
1145,14981.38,17,51,1
1145,14984.26,20,49,1
1145,14985.89,22,52,1
1145,14988.35,23,50,1
1145,14989.62,24,50,1
1146,14991.22,14,52,1
1146,14992.39,17,52,1
1146,14993.41,20,48,1
1146,14995.17,22,52,1
1146,14997.30,23,50,1
1146,14998.68,24,50,1
1147,15000.76,14,52,1
1147,15002.01,17,50,1
1147,15003.41,20,52,1
1147,15005.48,22,50,1
1147,15007.03,23,51,1
1147,15008.48,24,50,1
1148,15011.23,14,52,1
1148,15014.14,17,50,1
1148,15016.81,20,51,1
1148,15019.03,22,51,1
1148,15020.92,23,51,1
1148,15022.55,24,50,1
1149,15023.58,14,53,1
1149,15025.86,17,50,1
1149,15028.57,20,51,1
1149,15030.53,22,51,1
1149,15031.91,23,50,1
1149,15034.15,24,51,1
1150,15035.86,14,53,1
1150,15038.28,17,51,1
1150,15039.86,20,51,1
1150,15042.14,22,51,1
1150,15044.03,23,50,1
1150,15046.72,24,51,1
1151,15048.26,14,52,1
1151,15050.63,17,50,1
1151,15052.09,20,52,1
1151,15053.89,22,53,1
1151,15056.35,23,51,1
1151,15057.66,24,51,1
1152,15060.14,14,53,1
1152,15062.53,17,52,1
1152,15065.40,20,50,1
1152,15067.72,22,53,1
1152,15070.43,23,51,1
1152,15073.40,24,50,1
1153,15075.44,14,52,1
1153,15077.91,17,52,1
1153,15080.62,20,46,1
1153,15082.03,22,51,1
1153,15084.41,23,51,1
1153,15086.29,24,51,1
1154,15089.08,14,52,1
1154,15092.04,17,51,1
1154,15095.01,20,50,1
1154,15097.64,22,51,1
1154,15099.99,23,51,1
1154,15101.00,24,52,1
1155,15102.64,14,53,1
1155,15104.59,17,53,1
1155,15106.57,20,52,1
1155,15107.83,22,50,1
1155,15108.88,23,51,1
1155,15111.74,24,51,1
1156,15113.14,14,53,1
1156,15115.44,17,51,1
1156,15116.67,20,49,1
1156,15118.68,22,50,1
1156,15120.16,23,51,1
1156,15122.04,24,51,1
1157,15123.06,14,53,1
1157,15124.39,17,51,1
1157,15126.72,20,48,1
1157,15129.37,22,50,1
1157,15130.83,23,50,1
1157,15132.38,24,51,1
1158,15133.93,14,52,1
1158,15136.40,17,51,1
1158,15137.56,20,52,1
1158,15140.56,22,51,1
1158,15141.71,23,51,1
1158,15144.38,24,51,1
1159,15145.48,14,52,1
1159,15147.38,17,51,1
1159,15148.41,20,49,1
1159,15150.33,22,50,1
1159,15152.78,23,50,1
1159,15155.10,24,51,1
1160,15157.51,14,53,1
1160,15160.32,17,53,1
1160,15163.07,20,48,1
1160,15164.63,22,50,1
1160,15167.61,23,51,1
1160,15168.91,24,51,1
1161,15170.13,14,53,1
1161,15172.60,17,50,1
1161,15174.89,20,48,1
1161,15177.66,22,50,1
1161,15179.90,23,51,1
1161,15181.63,24,50,1
1162,15184.41,14,53,1
1162,15186.76,17,51,1
1162,15189.09,20,49,1
1162,15191.54,22,50,1
1162,15193.82,23,51,1
1162,15196.43,24,50,1
1163,15197.89,14,52,1
1163,15199.86,17,51,1
1163,15202.58,20,53,1
1163,15204.39,22,50,1
1163,15207.21,23,51,1
1163,15209.14,24,50,1
1164,15210.88,14,51,1
1164,15213.19,17,50,1
1164,15214.75,20,48,1
1164,15216.39,22,49,1
1164,15218.44,23,50,1
1164,15219.93,24,53,1
1165,15220.94,14,53,1
1165,15223.34,17,52,1
1165,15225.32,20,54,1
1165,15228.20,22,51,1
1165,15229.97,23,50,1
1165,15232.13,24,51,1
1166,15233.67,14,52,1
1166,15235.56,17,52,1
1166,15237.35,20,55,1
1166,15239.03,22,51,1
1166,15240.18,23,51,1
1166,15242.29,24,51,1
1167,15244.22,14,53,1
1167,15246.92,17,51,1
1167,15249.32,20,55,1
1167,15251.65,22,50,1
1167,15253.93,23,51,1
1167,15255.98,24,50,1
1168,15257.60,14,52,1
1168,15259.42,17,52,1
1168,15262.40,20,56,1
1168,15264.58,22,50,1
1168,15265.85,23,51,1
1168,15267.83,24,51,1
1169,15269.62,14,52,1
1169,15272.48,17,52,1
1169,15273.69,20,51,1
1169,15275.13,22,51,1
1169,15277.38,23,51,1
1169,15278.48,24,51,1
1170,15281.32,14,52,1
1170,15284.26,17,51,1
1170,15286.76,20,59,1
1170,15288.48,22,50,1
1170,15290.34,23,50,1
1170,15291.46,24,52,1
1171,15292.56,14,52,1
1171,15295.41,17,53,1
1171,15296.63,20,50,1
1171,15298.20,22,50,1
1171,15299.88,23,51,1
1171,15301.57,24,51,1
1172,15304.06,14,52,1
1172,15306.94,17,52,1
1172,15308.84,20,51,1
1172,15310.96,22,51,1
1172,15312.25,23,50,1
1172,15313.28,24,51,1
1173,15316.27,14,53,1
1173,15318.68,17,51,1
1173,15319.84,20,55,1
1173,15321.87,22,50,1
1173,15323.96,23,50,1
1173,15326.69,24,50,1
1174,15329.21,14,51,1
1174,15331.38,17,52,1
1174,15333.79,20,54,1
1174,15336.12,22,50,1
1174,15337.47,23,51,1
1174,15339.16,24,51,1
1175,15340.65,14,55,1
1175,15343.25,17,51,1
1175,15345.67,20,50,1
1175,15347.54,22,50,1
1175,15348.87,23,50,1
1175,15351.16,24,52,1
1176,15352.71,14,52,1
1176,15354.59,17,52,1
1176,15356.45,20,50,1
1176,15358.39,22,51,1
1176,15359.61,23,51,1
1176,15361.00,24,50,1
1177,15362.06,14,51,1
1177,15364.44,17,51,1
1177,15365.99,20,51,1
1177,15367.41,22,50,1
1177,15370.11,23,51,1
1177,15372.78,24,50,1
1178,15374.62,14,52,1
1178,15376.53,17,52,1
1178,15378.29,20,52,1
1178,15380.82,22,50,1
1178,15382.58,23,51,1
1178,15384.11,24,51,1
1179,15386.77,14,49,1
1179,15388.16,17,51,1
1179,15391.12,20,51,1
1179,15392.24,22,51,1
1179,15394.53,23,50,1
1179,15397.22,24,49,1
1180,15398.55,14,52,1
1180,15400.85,17,52,1
1180,15403.27,20,53,1
1180,15405.86,22,50,1
1180,15408.63,23,50,1
1180,15411.56,24,50,1
1181,15413.19,14,51,1
1181,15414.84,17,52,1
1181,15416.96,20,52,1
1181,15419.20,22,51,1
1181,15420.86,23,50,1
1181,15422.96,24,50,1
1182,15424.88,14,51,1
1182,15426.41,17,53,1
1182,15427.82,20,51,1
1182,15428.82,22,50,1
1182,15431.53,23,51,1
1182,15433.01,24,49,1
1183,15434.49,14,51,1
1183,15435.85,17,51,1
1183,15436.89,20,53,1
1183,15439.32,22,51,1
1183,15441.14,23,51,1
1183,15442.73,24,49,1
1184,15445.37,14,51,1
1184,15448.32,17,51,1
1184,15450.99,20,52,1
1184,15452.84,22,50,1
1184,15454.56,23,51,1
1184,15456.22,24,52,1
1185,15457.65,14,52,1
1185,15458.84,17,51,1
1185,15460.31,20,52,1
1185,15462.20,22,50,1
1185,15463.99,23,51,1
1185,15466.35,24,49,1
1186,15468.98,14,50,1
1186,15470.12,17,51,1
1186,15471.42,20,53,1
1186,15472.55,22,50,1
1186,15473.66,23,51,1
1186,15474.68,24,49,1
1187,15477.63,14,52,1
1187,15479.03,17,50,1
1187,15481.59,20,54,1
1187,15482.75,22,51,1
1187,15484.56,23,52,1
1187,15486.54,24,50,1
1188,15488.77,14,51,1
1188,15490.91,17,50,1
1188,15492.06,20,55,1
1188,15493.32,22,51,1
1188,15494.91,23,51,1
1188,15496.59,24,49,1
1189,15499.50,14,51,1
1189,15501.94,17,51,1
1189,15504.44,20,53,1
1189,15506.07,22,51,1
1189,15508.13,23,51,1
1189,15510.76,24,51,1
1190,15512.01,14,51,1
1190,15514.46,17,51,1
1190,15516.39,20,55,1
1190,15517.60,22,51,1
1190,15519.20,23,51,1
1190,15520.33,24,50,1
1191,15521.77,14,51,1
1191,15523.13,17,50,1
1191,15525.48,20,51,1
1191,15526.75,22,51,1
1191,15529.17,23,51,1
1191,15532.01,24,50,1
1192,15534.86,14,52,1
1192,15535.95,17,51,1
1192,15538.56,20,50,1
1192,15539.97,22,51,1
1192,15542.51,23,51,1
1192,15544.90,24,50,1
1193,15547.51,14,50,1
1193,15549.93,17,50,1
1193,15552.06,20,51,1
1193,15553.32,22,50,1
1193,15555.36,23,50,1
1193,15556.81,24,49,1
1194,15558.03,14,51,1
1194,15559.56,17,49,1
1194,15560.97,20,51,1
1194,15562.82,22,50,1
1194,15565.12,23,51,1
1194,15566.81,24,51,1
1195,15568.87,14,51,1
1195,15570.07,17,50,1
1195,15572.48,20,51,1
1195,15574.14,22,50,1
1195,15576.49,23,51,1
1195,15578.43,24,50,1
1196,15581.05,14,51,1
1196,15583.27,17,50,1
1196,15585.46,20,51,1
1196,15586.51,22,50,1
1196,15588.85,23,51,1
1196,15590.35,24,50,1
1197,15592.01,14,52,1
1197,15594.13,17,49,1
1197,15596.30,20,54,1
1197,15597.65,22,51,1
1197,15600.27,23,50,1
1197,15602.53,24,50,1
1198,15605.11,14,51,1
1198,15606.41,17,50,1
1198,15608.65,20,53,1
1198,15610.89,22,50,1
1198,15612.70,23,51,1
1198,15614.50,24,50,1
1199,15615.76,14,51,1
1199,15618.03,17,50,1
1199,15619.79,20,53,1
1199,15622.29,22,50,1
1199,15625.19,23,51,1
1199,15628.02,24,52,1
1200,15629.95,14,51,1
1200,15632.20,17,49,1
1200,15634.30,20,52,1
1200,15636.14,22,50,1
1200,15638.24,23,50,1
1200,15640.56,24,50,1
1201,15642.67,14,51,1
1201,15645.14,17,50,1
1201,15646.41,20,55,1
1201,15649.19,22,50,1
1201,15650.57,23,51,1
1201,15651.85,24,50,1
1202,15654.46,14,51,1
1202,15656.65,17,51,1
1202,15658.16,20,55,1
1202,15660.87,22,51,1
1202,15663.09,23,51,1
1202,15664.75,24,50,1
1203,15666.17,14,51,1
1203,15667.32,17,50,1
1203,15668.84,20,51,1
1203,15670.46,22,60,1
1203,15672.40,23,51,1
1203,15674.07,24,50,1
1204,15675.61,14,51,1
1204,15678.47,17,51,1
1204,15680.39,20,53,1
1204,15681.70,22,50,1
1204,15682.83,23,51,1
1204,15684.82,24,50,1
1205,15686.45,14,51,1
1205,15688.90,17,51,1
1205,15690.30,20,53,1
1205,15693.28,22,50,1
1205,15695.11,23,51,1
1205,15696.75,24,49,1
1206,15699.35,14,51,1
1206,15701.30,17,52,1
1206,15703.02,20,50,1
1206,15705.74,22,50,1
1206,15707.48,23,51,1
1206,15709.66,24,49,1
1207,15712.33,14,51,1
1207,15714.92,17,52,1
1207,15717.77,20,54,1
1207,15719.75,22,50,1
1207,15721.41,23,51,1
1207,15722.54,24,50,1
1208,15724.10,14,50,1
1208,15725.54,17,51,1
1208,15728.32,20,52,1
1208,15730.65,22,50,1
1208,15732.29,23,51,1
1208,15734.26,24,49,1
1209,15735.74,14,50,1
1209,15738.44,17,52,1
1209,15740.14,20,55,1
1209,15742.49,22,50,1
1209,15743.82,23,51,1
1209,15745.83,24,49,1
1210,15747.96,14,51,1
1210,15750.09,17,50,1
1210,15751.75,20,55,1
1210,15753.21,22,50,1
1210,15755.93,23,50,1
1210,15758.89,24,50,1
1211,15760.27,14,50,1
1211,15763.15,17,50,1
1211,15765.68,20,54,1
1211,15766.68,22,50,1
1211,15768.31,23,51,1
1211,15770.90,24,50,1
1212,15772.31,14,51,1
1212,15774.94,17,50,1
1212,15777.22,20,53,1
1212,15779.41,22,51,1
1212,15780.87,23,51,1
1212,15782.73,24,50,1
1213,15784.53,14,51,1
1213,15786.15,17,50,1
1213,15787.34,20,52,1
1213,15790.30,22,53,1
1213,15792.72,23,51,1
1213,15794.35,24,50,1
1214,15796.32,14,52,1
1214,15798.37,17,49,1
1214,15800.86,20,50,1
1214,15801.91,22,52,1
1214,15803.68,23,51,1
1214,15804.70,24,51,1
1215,15807.40,14,51,1
1215,15809.71,17,49,1
1215,15812.40,20,52,1
1215,15814.73,22,51,1
1215,15817.26,23,50,1
1215,15819.65,24,50,1
1216,15821.69,14,51,1
1216,15823.80,17,48,1
1216,15825.41,20,54,1
1216,15826.77,22,50,1
1216,15827.80,23,51,1
1216,15829.55,24,50,1
1217,15830.88,14,51,1
1217,15833.38,17,51,1
1217,15834.98,20,54,1
1217,15836.87,22,50,1
1217,15839.63,23,51,1
1217,15842.18,24,49,1
1218,15843.35,14,51,1
1218,15845.18,17,48,1
1218,15846.79,20,53,1
1218,15848.21,22,50,1
1218,15849.59,23,51,1
1218,15851.07,24,50,1
1219,15854.05,14,50,1
1219,15857.05,17,50,1
1219,15859.42,20,53,1
1219,15861.61,22,49,1
1219,15863.63,23,51,1
1219,15866.46,24,50,1
1220,15869.38,14,51,1
1220,15870.46,17,52,1
1220,15871.90,20,51,1
1220,15874.06,22,49,1
1220,15875.44,23,50,1
1220,15877.53,24,50,1
1221,15878.58,14,51,1
1221,15879.59,17,51,1
1221,15881.76,20,53,1
1221,15882.77,22,50,1
1221,15885.76,23,51,1
1221,15887.62,24,50,1
1222,15890.25,14,51,1
1222,15891.35,17,49,1
1222,15893.06,20,52,1
1222,15895.93,22,50,1
1222,15898.20,23,51,1
1222,15899.85,24,49,1
1223,15902.21,14,51,1
1223,15903.26,17,50,1
1223,15906.15,20,53,1
1223,15908.15,22,50,1
1223,15909.77,23,50,1
1223,15911.84,24,50,1
1224,15914.56,14,50,1
1224,15916.90,17,51,1
1224,15918.97,20,51,1
1224,15921.81,22,50,1
1224,15924.41,23,50,1
1224,15927.38,24,50,1
1225,15928.85,14,50,1
1225,15931.75,17,50,1
1225,15932.80,20,51,1
1225,15934.43,22,50,1
1225,15936.72,23,50,1
1225,15938.85,24,49,1
1226,15940.99,14,51,1
1226,15942.92,17,48,1
1226,15944.52,20,54,1
1226,15947.42,22,50,1
